sample_id,latitude,longitude,date,area_hectares,tree_count,trees_per_hectare,density_category,dominant_species,ndvi,nir,red,green,blue,gndvi,nir_red_ratio,green_red_ratio,nir_std,texture,canopy_density,forest_type,elevation_m,slope_degrees,source,quality_score
dang_0352,20.68832,73.539932,2024-03-26,1.0,115,115.98,dense,Kalam,0.6128,0.5192,0.237,0.2859,0.0938,0.2897,2.1892,1.2057,0.0582,0.1056,44.31,Teak Plantation,841.1,27.5,FSI_Report_2017,0.8788442874738737
dang_0353,20.741494,73.527116,2024-03-10,1.0,129,129.27,dense,Teak,0.5761,0.4818,0.2409,0.1606,0.1162,0.4999,1.9991,0.6664,0.1302,0.3989,54.24,Teak Plantation,560.5,27.9,DAIICT_Study_2019,0.8084122716118111
dang_0354,20.704871,73.802168,2024-03-07,1.0,136,136.41,dense,Kudi,0.5732,0.5066,0.1809,0.2466,0.1077,0.3452,2.7983,1.362,0.1175,0.2036,45.18,Teak Plantation,987.9,33.6,FSI_Report_2017,0.8029208821692091
dang_0355,20.833419,73.669539,2024-03-08,1.0,127,127.59,dense,Sadad,0.6918,0.5783,0.186,0.2288,0.1,0.433,3.1078,1.2294,0.1626,0.3239,44.37,Teak Plantation,405.7,34.4,DAIICT_Study_2019,0.8906111970782826
dang_0356,20.674828,73.718744,2024-03-21,1.0,133,133.2,dense,Teak,0.6123,0.4932,0.253,0.2504,0.1248,0.3265,1.9488,0.9893,0.1232,0.1613,58.8,Tropical Deciduous,1095.9,16.8,DAIICT_Study_2019,0.8702503312815136
dang_0357,20.96147,73.902056,2024-03-06,1.0,100,100.03,dense,Teak,0.6391,0.5554,0.2201,0.1623,0.1018,0.5478,2.5218,0.7367,0.0876,0.3495,53.9,Tropical Deciduous,1038.1,22.3,Satellite_Analysis,0.7517704946795839
dang_0358,20.572209,73.967686,2024-03-21,1.0,117,117.87,dense,Teak,0.6667,0.5221,0.1664,0.2109,0.1727,0.4244,3.1346,1.2666,0.1566,0.2257,55.52,Tropical Deciduous,1085.3,23.3,FSI_Report_2017,0.9409150356050292
dang_0359,20.55194,73.985935,2024-03-20,1.0,138,138.49,dense,Teak,0.6947,0.5457,0.1896,0.2959,0.0805,0.2968,2.8775,1.5603,0.1119,0.1301,55.27,Tropical Deciduous,536.6,7.7,DAIICT_Study_2019,0.9119481414734599
dang_0360,20.902512,73.92484,2024-03-16,1.0,111,111.25,dense,Bamboo,0.6117,0.4904,0.1685,0.2819,0.1766,0.27,2.9095,1.6724,0.1012,0.2016,40.21,Teak Plantation,934.2,5.1,FSI_Report_2017,0.9022207366259638
dang_0361,20.809044,73.517803,2024-03-03,1.0,125,125.32,dense,Sadad,0.6849,0.5733,0.1579,0.1674,0.1644,0.548,3.6273,1.059,0.0709,0.2561,41.11,Tropical Deciduous,788.7,24.1,DAIICT_Study_2019,0.7658195512704615
dang_0362,20.909195,73.605354,2024-03-14,1.0,132,132.2,dense,Teak,0.6775,0.5354,0.242,0.1575,0.095,0.5454,2.2119,0.6506,0.1306,0.2727,59.35,Tropical Deciduous,1062.3,1.6,FSI_Report_2017,0.8332728455396731
dang_0363,20.783967,73.968871,2024-03-07,1.0,123,123.97,dense,Teak,0.6013,0.5561,0.2599,0.2571,0.1618,0.3677,2.1384,0.9885,0.1501,0.1377,62.97,Tropical Deciduous,457.3,28.7,DAIICT_Study_2019,0.9651379199685408
dang_0364,20.604473,73.803934,2024-03-25,1.0,138,138.49,dense,Kalam,0.6278,0.4839,0.2244,0.188,0.1604,0.4404,2.1561,0.8375,0.1727,0.3937,55.06,Tropical Deciduous,865.8,4.6,DAIICT_Study_2019,0.9483955255085137
dang_0365,20.54179,73.707461,2024-03-13,1.0,100,100.03,dense,Teak,0.6945,0.6,0.2181,0.1619,0.1248,0.575,2.7495,0.7417,0.0653,0.1048,58.49,Teak Plantation,1007.7,24.4,FSI_Report_2017,0.8156748757099926
dang_0366,20.658765,73.882909,2024-03-18,1.0,105,105.07,dense,Teak,0.68,0.5674,0.1587,0.2141,0.0961,0.4519,3.5724,1.3483,0.1551,0.3277,43.17,Tropical Deciduous,923.9,32.8,DAIICT_Study_2019,0.7861235433428019
dang_0367,20.768155,73.695367,2024-03-19,1.0,131,131.87,dense,Kher,0.6011,0.5412,0.2035,0.1583,0.1354,0.5473,2.6581,0.7775,0.1382,0.3804,61.78,Teak Plantation,1012.9,21.2,DAIICT_Study_2019,0.8532902301487727
dang_0368,20.992707,73.888001,2024-03-11,1.0,112,112.2,dense,Teak,0.5753,0.4913,0.2081,0.1553,0.1123,0.5196,2.3595,0.7458,0.1316,0.2655,50.7,Tropical Deciduous,1067.2,13.2,FSI_Report_2017,0.831840987093562
dang_0369,20.728624,73.881064,2024-03-02,1.0,103,103.06,dense,Teak,0.6496,0.5135,0.204,0.1929,0.1523,0.4538,2.5154,0.945,0.1918,0.3751,57.5,Tropical Deciduous,927.4,23.9,FSI_Report_2017,0.906912066642378
dang_0370,20.713973,73.591061,2024-03-29,1.0,105,105.07,dense,Kalam,0.5768,0.4954,0.1852,0.1794,0.1744,0.4682,2.6739,0.9684,0.1965,0.2129,67.7,Tropical Deciduous,406.3,24.6,Field_Survey_2024,0.9722800063193935
dang_0371,20.630858,73.836608,2024-03-19,1.0,108,108.08,dense,Bamboo,0.5665,0.4782,0.2638,0.2798,0.1403,0.2618,1.8125,1.0604,0.1591,0.1345,57.64,Teak Plantation,340.7,30.8,FSI_Report_2017,0.8334903334959891
dang_0372,20.811208,73.819473,2024-03-22,1.0,137,137.33,dense,Teak,0.6456,0.5675,0.203,0.2042,0.0908,0.4707,2.7951,1.0059,0.1814,0.3349,45.04,Tropical Deciduous,613.0,21.9,Satellite_Analysis,0.7643115597100156
dang_0373,20.770452,73.520579,2024-03-14,1.0,120,120.21,dense,Teak,0.652,0.5115,0.229,0.2993,0.1466,0.2616,2.2329,1.3068,0.124,0.377,40.48,Teak Plantation,994.3,2.2,DAIICT_Study_2019,0.9564512219187487
dang_0374,20.783795,73.825163,2024-03-18,1.0,102,102.11,dense,Teak,0.6439,0.4918,0.2405,0.2268,0.1327,0.3687,2.0441,0.9427,0.1342,0.1512,45.93,Tropical Deciduous,713.8,7.4,FSI_Report_2017,0.7587284379551703
dang_0375,20.507551,73.903011,2024-03-14,1.0,114,114.4,dense,Kher,0.5635,0.4638,0.1902,0.1651,0.0999,0.4748,2.4369,0.8678,0.2,0.1007,59.16,Tropical Deciduous,1024.6,3.3,Satellite_Analysis,0.9691361563452666
dang_0376,20.497043,73.949424,2024-03-11,1.0,126,126.01,dense,Teak,0.5636,0.5329,0.2068,0.2006,0.1202,0.453,2.5759,0.9695,0.0577,0.249,43.7,Tropical Deciduous,483.2,27.0,Satellite_Analysis,0.9028532684420791
dang_0377,20.682351,73.684775,2024-03-25,1.0,131,131.22,dense,Teak,0.6042,0.5032,0.2497,0.2069,0.0847,0.4172,2.0146,0.8283,0.0765,0.3868,42.11,Tropical Deciduous,628.0,17.3,FSI_Report_2017,0.9665885179416482
dang_0378,20.691088,73.989108,2024-03-19,1.0,125,125.77,dense,Teak,0.6476,0.5752,0.2451,0.288,0.0895,0.3328,2.3459,1.1744,0.1316,0.3222,62.71,Teak Plantation,308.4,27.9,Field_Survey_2024,0.795921727929265
dang_0379,20.731691,73.583433,2024-03-16,1.0,113,113.11,dense,Teak,0.5673,0.4793,0.1835,0.2876,0.1473,0.2498,2.6101,1.5665,0.1986,0.3648,54.19,Tropical Deciduous,331.0,16.2,Satellite_Analysis,0.7593609529083758
dang_0380,20.934482,73.668304,2024-03-12,1.0,125,125.53,dense,Teak,0.6025,0.5543,0.1758,0.2324,0.1391,0.4091,3.1512,1.3212,0.1479,0.1767,50.94,Teak Plantation,335.2,28.9,DAIICT_Study_2019,0.862288295003593
dang_0381,20.858413,73.600478,2024-03-08,1.0,105,105.66,dense,Sadad,0.5654,0.4928,0.1889,0.1954,0.1545,0.432,2.6072,1.0341,0.1947,0.3154,69.78,Teak Plantation,429.1,23.5,Field_Survey_2024,0.8536433853511288
dang_0382,20.505386,73.852436,2024-03-07,1.0,119,119.41,dense,Teak,0.6667,0.5382,0.1943,0.2064,0.1167,0.4455,2.7687,1.0618,0.1289,0.3426,50.85,Tropical Deciduous,787.2,9.4,FSI_Report_2017,0.8262432228486231
dang_0383,20.863449,73.788384,2024-03-21,1.0,103,103.37,dense,Kudi,0.6528,0.5624,0.1902,0.1615,0.1226,0.5537,2.9559,0.8488,0.1164,0.3006,49.46,Teak Plantation,977.9,8.3,Satellite_Analysis,0.9702609891094004
dang_0384,20.63198,73.709254,2024-03-14,1.0,129,129.79,dense,Teak,0.5752,0.4641,0.2235,0.1929,0.1047,0.4127,2.0757,0.8629,0.1468,0.2953,64.74,Tropical Deciduous,219.4,9.6,Satellite_Analysis,0.9391942583971293
dang_0385,20.85645,73.49874,2024-03-12,1.0,100,100.4,dense,Teak,0.5723,0.521,0.223,0.2171,0.1755,0.4116,2.3354,0.9733,0.1879,0.1934,46.27,Teak Plantation,1010.7,19.0,Field_Survey_2024,0.9021638649163864
dang_0386,20.902647,73.816308,2024-03-08,1.0,120,120.15,dense,Teak,0.6745,0.5711,0.1815,0.2903,0.1712,0.3259,3.1453,1.5989,0.0814,0.1118,62.24,Teak Plantation,1069.5,31.1,Field_Survey_2024,0.7874574070767004
dang_0387,20.510524,73.620375,2024-03-07,1.0,129,129.32,dense,Teak,0.6263,0.5749,0.1887,0.275,0.1227,0.3529,3.0446,1.4562,0.1473,0.3182,59.01,Tropical Deciduous,570.8,19.7,Satellite_Analysis,0.9188943838902607
dang_0388,20.962481,73.718842,2024-03-27,1.0,131,131.85,dense,Teak,0.6375,0.5785,0.2248,0.2284,0.0824,0.4338,2.5723,1.0156,0.1121,0.1898,62.44,Tropical Deciduous,345.0,6.6,FSI_Report_2017,0.9172128645809365
dang_0389,20.945828,73.888896,2024-03-07,1.0,130,130.48,dense,Teak,0.6258,0.5743,0.2088,0.1587,0.1062,0.5668,2.7492,0.7599,0.1154,0.1471,68.43,Teak Plantation,404.9,20.7,Field_Survey_2024,0.8477656799316817
dang_0390,20.943654,73.756872,2024-03-28,1.0,124,124.71,dense,Kher,0.6499,0.5278,0.2505,0.2811,0.1508,0.3049,2.1063,1.1219,0.157,0.1757,59.7,Tropical Deciduous,286.8,35.0,Field_Survey_2024,0.9627007592342232
dang_0391,20.642586,73.801973,2024-03-18,1.0,139,139.87,dense,Teak,0.6146,0.5008,0.2563,0.1787,0.1415,0.474,1.953,0.6969,0.1109,0.1123,50.42,Tropical Deciduous,801.8,33.2,FSI_Report_2017,0.7884049129126725
dang_0392,20.524484,73.768527,2024-03-27,1.0,110,110.46,dense,Kalam,0.692,0.5878,0.1644,0.2174,0.1596,0.46,3.574,1.3216,0.1321,0.295,62.61,Teak Plantation,663.1,26.2,Field_Survey_2024,0.8114876393546828
dang_0393,20.678921,73.701274,2024-03-15,1.0,107,107.79,dense,Teak,0.6237,0.5693,0.2013,0.2137,0.1515,0.4542,2.8273,1.0611,0.1406,0.1897,52.32,Tropical Deciduous,1067.7,4.6,DAIICT_Study_2019,0.7645415980276458
dang_0394,20.608909,73.891713,2024-03-30,1.0,124,124.31,dense,Teak,0.6975,0.6,0.1443,0.2488,0.1087,0.4138,4.1539,1.7222,0.1339,0.1838,50.47,Teak Plantation,346.3,30.6,FSI_Report_2017,0.9329537203808451
dang_0395,20.929977,73.815512,2024-03-02,1.0,108,108.38,dense,Teak,0.6306,0.5521,0.2236,0.2208,0.176,0.4286,2.4683,0.987,0.1514,0.3723,61.89,Teak Plantation,226.0,12.6,Satellite_Analysis,0.8930046588019414
dang_0396,20.554996,73.66076,2024-03-26,1.0,103,103.02,dense,Teak,0.5876,0.5195,0.2626,0.219,0.1407,0.4068,1.9777,0.8337,0.0783,0.3415,69.02,Tropical Deciduous,620.1,3.0,DAIICT_Study_2019,0.8224362703066874
dang_0397,20.569673,73.719702,2024-03-01,1.0,112,112.69,dense,Teak,0.6226,0.503,0.1891,0.1539,0.1085,0.5314,2.6585,0.8133,0.1331,0.1005,48.5,Teak Plantation,714.0,21.3,DAIICT_Study_2019,0.7876771426266925
dang_0398,20.592753,73.911169,2024-03-21,1.0,122,122.4,dense,Sadad,0.608,0.5068,0.2238,0.1509,0.0879,0.5411,2.2633,0.6738,0.1822,0.1234,61.2,Teak Plantation,407.1,13.0,DAIICT_Study_2019,0.7592339871066103
dang_0399,20.974229,73.87092,2024-03-28,1.0,120,120.07,dense,Kudi,0.6156,0.5034,0.2372,0.193,0.105,0.4455,2.1211,0.8135,0.1034,0.1532,60.85,Teak Plantation,608.7,13.7,Satellite_Analysis,0.7883514807839654
dang_0400,20.886568,73.953441,2024-03-08,1.0,121,121.34,dense,Teak,0.6395,0.5203,0.2389,0.2285,0.0917,0.3896,2.1771,0.9561,0.0694,0.2611,68.1,Tropical Deciduous,976.1,26.7,FSI_Report_2017,0.8542554686576613
dang_0401,20.548067,73.865293,2024-03-24,1.0,123,123.61,dense,Teak,0.6134,0.4881,0.1965,0.2287,0.1452,0.3619,2.4822,1.1629,0.1669,0.3302,69.18,Tropical Deciduous,217.6,12.1,Field_Survey_2024,0.8068507028724394
dang_0402,20.911264,73.774223,2024-03-13,1.0,120,120.99,dense,Teak,0.6459,0.5213,0.2469,0.2381,0.0885,0.3729,2.1106,0.9639,0.1175,0.3269,63.82,Tropical Deciduous,1000.0,9.4,DAIICT_Study_2019,0.8095659008093523
dang_0403,20.951071,73.843548,2024-03-18,1.0,117,117.24,dense,Kudi,0.5797,0.4916,0.217,0.2143,0.1386,0.3927,2.2649,0.9874,0.1282,0.1449,41.97,Teak Plantation,681.7,12.6,Satellite_Analysis,0.9513825643335743
dang_0404,20.900193,73.650416,2024-03-04,1.0,113,113.28,dense,Teak,0.6617,0.5122,0.1645,0.2018,0.1608,0.4346,3.1112,1.226,0.087,0.119,43.95,Teak Plantation,752.1,8.9,DAIICT_Study_2019,0.8684816648960532
dang_0405,20.828903,73.613529,2024-03-19,1.0,100,100.71,dense,Teak,0.6276,0.5295,0.2018,0.1946,0.1482,0.4624,2.6222,0.9638,0.0812,0.3397,64.09,Tropical Deciduous,419.4,9.9,DAIICT_Study_2019,0.9177279538195353
dang_0406,20.678454,73.805085,2024-03-10,1.0,111,111.79,dense,Sadad,0.6357,0.5559,0.1972,0.1954,0.1259,0.4798,2.8179,0.9905,0.1727,0.379,56.35,Teak Plantation,1008.1,3.4,FSI_Report_2017,0.7582135182764729
dang_0407,20.914286,73.930628,2024-03-09,1.0,106,106.16,dense,Sadad,0.6558,0.5178,0.2001,0.2387,0.1687,0.3689,2.5864,1.1922,0.1833,0.3237,41.05,Tropical Deciduous,897.3,0.6,DAIICT_Study_2019,0.8339875718059466
dang_0408,20.736912,73.497087,2024-03-11,1.0,137,137.34,dense,Kalam,0.6017,0.4771,0.2258,0.2916,0.0804,0.2414,2.112,1.2906,0.0857,0.3815,45.13,Tropical Deciduous,691.7,30.2,DAIICT_Study_2019,0.8602089499009516
dang_0409,20.840944,73.532652,2024-03-15,1.0,139,139.99,dense,Bamboo,0.6587,0.5067,0.2042,0.2381,0.0974,0.3605,2.4799,1.1654,0.1944,0.1527,45.33,Teak Plantation,591.9,2.2,DAIICT_Study_2019,0.7928758766983425
dang_0410,20.529121,73.989333,2024-03-30,1.0,136,136.23,dense,Teak,0.6963,0.541,0.2293,0.1992,0.0913,0.4616,2.3588,0.8687,0.1805,0.2908,44.94,Tropical Deciduous,422.9,25.8,DAIICT_Study_2019,0.7776440545324739
dang_0411,20.524172,73.675454,2024-03-07,1.0,122,122.09,dense,Bamboo,0.6398,0.5113,0.1981,0.2668,0.1741,0.3143,2.5805,1.3462,0.1793,0.2693,52.31,Tropical Deciduous,268.7,3.7,Field_Survey_2024,0.9501698690549638
dang_0412,20.62559,74.002383,2024-03-13,1.0,103,103.92,dense,Teak,0.629,0.4831,0.1723,0.1829,0.1264,0.4507,2.8016,1.0607,0.115,0.3399,62.18,Tropical Deciduous,467.0,11.1,Field_Survey_2024,0.9660692742329532
dang_0413,20.502904,73.899375,2024-03-09,1.0,120,120.35,dense,Teak,0.5582,0.4885,0.2761,0.2396,0.1609,0.3417,1.7685,0.8676,0.17,0.3796,63.11,Teak Plantation,372.4,2.1,DAIICT_Study_2019,0.7681255405504437
dang_0414,20.984522,73.642369,2024-03-18,1.0,103,103.56,dense,Teak,0.6267,0.5679,0.2524,0.1735,0.1167,0.5319,2.2491,0.6871,0.1429,0.1478,69.04,Teak Plantation,308.6,4.2,FSI_Report_2017,0.8302743038847619
dang_0415,20.594625,73.706598,2024-03-04,1.0,120,120.3,dense,Kudi,0.6102,0.5516,0.2101,0.2079,0.149,0.4525,2.6238,0.989,0.1404,0.1322,55.25,Teak Plantation,1092.5,22.0,DAIICT_Study_2019,0.9704056944732289
dang_0416,20.939187,73.909043,2024-03-10,1.0,121,121.29,dense,Teak,0.5955,0.4966,0.1893,0.2367,0.1758,0.3543,2.6217,1.2497,0.1255,0.1249,58.6,Tropical Deciduous,963.1,15.2,FSI_Report_2017,0.769127198620467
dang_0417,20.886394,73.629998,2024-03-09,1.0,100,100.39,dense,Teak,0.5613,0.4903,0.2671,0.1507,0.1737,0.5297,1.8353,0.5642,0.0659,0.3526,54.49,Teak Plantation,635.1,16.7,Satellite_Analysis,0.898037515762107
dang_0418,20.74163,73.551745,2024-03-08,1.0,100,100.15,dense,Sadad,0.598,0.501,0.1936,0.1799,0.0838,0.4714,2.5868,0.9291,0.1465,0.1788,41.57,Tropical Deciduous,911.8,29.8,DAIICT_Study_2019,0.9736109153224113
dang_0419,20.992465,73.596947,2024-03-03,1.0,125,125.94,dense,Teak,0.6069,0.5397,0.2352,0.2297,0.0899,0.4029,2.294,0.9763,0.1718,0.3598,45.17,Teak Plantation,984.0,19.2,Field_Survey_2024,0.9749914437737162
dang_0420,20.639353,73.861984,2024-03-26,1.0,112,112.82,dense,Teak,0.564,0.4811,0.1937,0.2921,0.1275,0.2444,2.483,1.5077,0.0976,0.3299,54.94,Tropical Deciduous,921.4,30.4,Field_Survey_2024,0.858381366107861
dang_0421,20.783696,73.882983,2024-03-30,1.0,105,105.88,dense,Teak,0.6566,0.5913,0.2321,0.1864,0.1708,0.5205,2.547,0.8031,0.064,0.2404,66.63,Teak Plantation,543.0,10.2,DAIICT_Study_2019,0.7874322947899476
dang_0422,20.658251,73.987526,2024-03-12,1.0,125,125.68,dense,Teak,0.5947,0.4695,0.2558,0.2043,0.146,0.3935,1.8343,0.7983,0.1206,0.1597,58.05,Tropical Deciduous,542.7,19.1,DAIICT_Study_2019,0.7964793924448109
dang_0423,20.916406,73.887023,2024-03-25,1.0,126,126.89,dense,Sadad,0.6263,0.5479,0.1974,0.1989,0.1273,0.4673,2.7745,1.007,0.1816,0.1121,64.14,Tropical Deciduous,961.9,28.1,DAIICT_Study_2019,0.9546083208786107
dang_0424,20.577382,73.95058,2024-03-15,1.0,126,126.68,dense,Sadad,0.6867,0.5466,0.2061,0.1558,0.0987,0.5563,2.6505,0.7556,0.1747,0.33,50.52,Tropical Deciduous,656.9,0.0,FSI_Report_2017,0.9596870909958393
dang_0425,20.62347,73.904642,2024-03-07,1.0,124,124.27,dense,Teak,0.6564,0.4959,0.1567,0.2854,0.0873,0.2694,3.1622,1.8197,0.1841,0.1684,62.2,Tropical Deciduous,965.8,24.5,DAIICT_Study_2019,0.8898123180909175
dang_0426,20.868099,73.808563,2024-03-24,1.0,106,106.09,dense,Teak,0.65,0.5184,0.2136,0.238,0.1246,0.3707,2.4263,1.1139,0.1754,0.1795,53.46,Tropical Deciduous,780.4,27.4,DAIICT_Study_2019,0.9262205718780796
dang_0427,20.572805,73.969065,2024-03-25,1.0,127,127.53,dense,Teak,0.6678,0.5802,0.1632,0.2171,0.1629,0.4553,3.5523,1.3295,0.0954,0.2403,48.18,Tropical Deciduous,993.4,15.9,DAIICT_Study_2019,0.9201841878381939
dang_0428,20.729817,73.502713,2024-03-15,1.0,127,127.08,dense,Teak,0.6668,0.5132,0.2101,0.1551,0.1298,0.5356,2.4418,0.7382,0.0732,0.1549,50.95,Tropical Deciduous,742.0,2.6,DAIICT_Study_2019,0.9022189675374945
dang_0429,20.787578,73.818993,2024-03-17,1.0,122,122.84,dense,Teak,0.5513,0.4566,0.2253,0.219,0.1098,0.3516,2.0259,0.9717,0.0549,0.277,55.72,Tropical Deciduous,186.1,34.8,DAIICT_Study_2019,0.940273699620546
dang_0430,20.725859,73.516943,2024-03-10,1.0,123,123.7,dense,Sadad,0.6753,0.5096,0.1711,0.2835,0.0809,0.2851,2.9771,1.6561,0.0802,0.3877,58.4,Tropical Deciduous,213.6,1.0,FSI_Report_2017,0.9076435232992739
dang_0431,20.707393,73.861145,2024-03-23,1.0,104,104.2,dense,Kudi,0.6533,0.5078,0.2328,0.1967,0.1127,0.4416,2.1804,0.8444,0.0516,0.3103,43.4,Teak Plantation,617.3,27.4,DAIICT_Study_2019,0.8728205303219249
dang_0432,20.884815,73.530479,2024-03-25,1.0,112,112.98,dense,Teak,0.6918,0.5433,0.1886,0.2507,0.0962,0.3685,2.88,1.3288,0.123,0.3216,66.01,Teak Plantation,785.6,4.4,Satellite_Analysis,0.8044999633952761
dang_0433,20.889392,73.629606,2024-03-25,1.0,128,128.8,dense,Teak,0.6631,0.5197,0.1954,0.2427,0.157,0.3634,2.6588,1.2414,0.0656,0.3887,66.71,Tropical Deciduous,931.6,18.1,DAIICT_Study_2019,0.9210942731472824
dang_0434,20.791125,73.866003,2024-03-26,1.0,134,134.58,dense,Teak,0.6249,0.5188,0.2236,0.2436,0.0932,0.3609,2.319,1.089,0.1634,0.1828,67.15,Teak Plantation,479.0,28.3,DAIICT_Study_2019,0.8588907096028031
dang_0435,20.984366,73.826718,2024-03-18,1.0,108,108.42,dense,Teak,0.6252,0.4985,0.2034,0.267,0.1571,0.3023,2.4497,1.3122,0.0842,0.3767,57.78,Tropical Deciduous,626.8,21.2,DAIICT_Study_2019,0.8178020873217271
dang_0436,20.752552,73.58467,2024-03-07,1.0,135,135.46,dense,Teak,0.5895,0.4761,0.2197,0.1898,0.1534,0.43,2.1661,0.8633,0.1454,0.3625,42.48,Teak Plantation,428.7,17.2,DAIICT_Study_2019,0.9344476434206084
dang_0437,20.709635,73.974608,2024-03-02,1.0,106,106.83,dense,Sadad,0.5901,0.505,0.1877,0.2417,0.1366,0.3524,2.6885,1.2871,0.1572,0.3813,67.37,Teak Plantation,382.5,4.6,DAIICT_Study_2019,0.9102441280811965
dang_0438,20.989523,73.931795,2024-03-04,1.0,122,122.78,dense,Kudi,0.6015,0.517,0.1769,0.2647,0.1085,0.3228,2.9216,1.4957,0.1831,0.2104,44.28,Teak Plantation,306.3,26.4,Satellite_Analysis,0.965588099518681
dang_0439,20.507789,73.799922,2024-03-24,1.0,111,111.38,dense,Sadad,0.5571,0.5011,0.2692,0.1744,0.1612,0.4835,1.861,0.6478,0.178,0.3743,47.96,Teak Plantation,454.6,19.3,FSI_Report_2017,0.7880515772043418
dang_0440,20.861845,73.720929,2024-03-11,1.0,113,113.03,dense,Teak,0.6726,0.5444,0.1809,0.2617,0.088,0.3506,3.0076,1.4459,0.0573,0.2344,53.37,Teak Plantation,269.8,4.3,FSI_Report_2017,0.8993135354663935
dang_0441,20.53279,73.830412,2024-03-21,1.0,103,103.78,dense,Teak,0.6638,0.5589,0.2079,0.158,0.094,0.559,2.6868,0.7598,0.1434,0.1623,55.12,Tropical Deciduous,419.3,33.2,Satellite_Analysis,0.8061750776602805
dang_0442,20.535966,73.548946,2024-03-25,1.0,125,125.71,dense,Sadad,0.6382,0.5725,0.2239,0.2024,0.1766,0.4776,2.556,0.9035,0.1702,0.2891,48.79,Tropical Deciduous,786.5,2.5,FSI_Report_2017,0.9578240866193776
dang_0443,20.739913,73.699537,2024-03-05,1.0,138,138.67,dense,Sadad,0.629,0.5077,0.1976,0.16,0.1789,0.5208,2.5686,0.8093,0.0559,0.2965,53.28,Teak Plantation,383.7,18.6,DAIICT_Study_2019,0.7728848652790216
dang_0444,20.530902,73.593503,2024-03-10,1.0,126,126.46,dense,Sadad,0.5855,0.4611,0.232,0.2331,0.0988,0.3284,1.9866,1.0042,0.0584,0.1242,69.78,Teak Plantation,1025.9,6.8,Satellite_Analysis,0.9009172154823217
dang_0445,20.754657,73.916734,2024-03-23,1.0,119,119.57,dense,Teak,0.6269,0.5029,0.2074,0.2206,0.1507,0.3901,2.4233,1.0631,0.1911,0.1988,41.27,Tropical Deciduous,667.2,5.9,Field_Survey_2024,0.9319497159514469
dang_0446,20.976192,73.595189,2024-03-26,1.0,109,109.37,dense,Bamboo,0.5904,0.5197,0.2119,0.1792,0.1532,0.4872,2.4519,0.8453,0.0731,0.3567,55.44,Tropical Deciduous,809.4,18.2,FSI_Report_2017,0.8316311032838827
dang_0447,20.647747,73.628696,2024-03-24,1.0,121,121.09,dense,Teak,0.6104,0.5251,0.1758,0.2146,0.0975,0.4196,2.9855,1.2203,0.1981,0.2683,60.62,Tropical Deciduous,240.0,34.2,FSI_Report_2017,0.9694517582582761
dang_0448,20.826076,73.507554,2024-03-30,1.0,123,123.57,dense,Teak,0.634,0.5543,0.2411,0.1693,0.0818,0.532,2.2984,0.702,0.1534,0.1904,58.78,Tropical Deciduous,595.6,17.7,DAIICT_Study_2019,0.9456680574547885
dang_0449,20.747864,73.664129,2024-03-25,1.0,123,123.88,dense,Teak,0.6136,0.5128,0.1913,0.2738,0.1285,0.3039,2.6791,1.4302,0.1315,0.1914,45.45,Tropical Deciduous,828.4,6.9,Field_Survey_2024,0.8177622089275278
dang_0450,20.707323,73.733483,2024-03-04,1.0,121,121.09,dense,Teak,0.6601,0.5016,0.2407,0.2554,0.1016,0.3251,2.0826,1.0606,0.0775,0.2295,64.53,Teak Plantation,644.4,30.1,FSI_Report_2017,0.7517344513246796
dang_0451,20.958967,73.889101,2024-03-17,1.0,105,105.37,dense,Teak,0.6467,0.522,0.2268,0.2336,0.1056,0.3816,2.3007,1.0297,0.1476,0.1349,56.09,Tropical Deciduous,404.5,21.1,Satellite_Analysis,0.818231150507154
dang_0452,20.804718,73.700712,2024-03-29,1.0,112,112.82,dense,Bamboo,0.6994,0.6,0.2013,0.156,0.1701,0.5872,2.9797,0.7748,0.1336,0.3605,65.03,Teak Plantation,813.3,10.2,DAIICT_Study_2019,0.8147014082082707
dang_0453,20.506569,73.79112,2024-03-01,1.0,119,119.89,dense,Teak,0.6501,0.4913,0.2421,0.217,0.1143,0.3872,2.0285,0.8959,0.0707,0.2318,54.89,Tropical Deciduous,794.7,14.7,Satellite_Analysis,0.9546918597252091
dang_0454,20.906034,73.550586,2024-03-22,1.0,127,127.74,dense,Teak,0.5755,0.4725,0.1986,0.2405,0.1304,0.3253,2.3778,1.2105,0.1801,0.3858,52.15,Tropical Deciduous,1072.9,9.7,Field_Survey_2024,0.9724378709985919
dang_0455,20.842105,73.623913,2024-03-26,1.0,122,122.46,dense,Teak,0.5779,0.4692,0.226,0.2942,0.157,0.2291,2.0749,1.3013,0.1232,0.2013,56.48,Teak Plantation,894.7,11.4,Field_Survey_2024,0.7662011967731599
dang_0456,20.982958,73.968273,2024-03-29,1.0,124,124.51,dense,Sadad,0.6378,0.5374,0.2227,0.1889,0.0885,0.4798,2.4122,0.8479,0.0679,0.1674,55.01,Teak Plantation,816.2,27.6,DAIICT_Study_2019,0.8583978105626628
dang_0457,20.696115,73.592529,2024-03-02,1.0,130,130.87,dense,Teak,0.6127,0.5425,0.2623,0.2188,0.1038,0.425,2.0671,0.8339,0.1913,0.2811,43.16,Tropical Deciduous,625.6,29.9,DAIICT_Study_2019,0.876116359661853
